SMILES,SA Score
*CCCCCCN(*)C(=O)C(Cl)(Cl)Cl,4.356584006
*/C=C/c1ccc([Si](*)(C)C)cc1,4.118051618
*c1ccc([Si](*)(C)CCCCCCCCCCCCCC)s1,3.93251314
*CCCCCC[Si](*)(c1ccccc1)c1ccc(C)cc1,3.773105549
*CCOCCOCCOC(=O)SS[PH](=O)(=O)CCCCC(=O)O*,4.770364949
*C#CC1CC(*)C2C(=O)OC(=O)C12,6.008748365
*c1cc(COCCCCCOc2ccc(-c3ccc(CCCCCCCC)cc3)cc2)c(*)s1,2.991539402
*SSc1cccc(NC(=O)/C=C/c2cccc(*)n2)c1C,3.692845442
*Oc1c(C)cc(*)c(C)c1C,4.373219973
*Oc1ccc(C(C)(C)c2ccc(OC(=O)OCCC(*)CN(C)C)cc2)cc1,3.755953762
*C(=O)c1ccc2c(c1)-c1ccc(*)cc1C2=O,3.506913272
*OC(=O)CSC(=O)OC1COC(*)O1,5.695337783
*CCCCCCCC(=O)NCCCCCC(=O)NCCCCCO*,3.070322213
*CC(*)C(=O)NC([2H])(Cl)Cl,6.287498279
*CCCCCCCCCCCCCCCCCCCCCCCCCNC(=O)CCCCCC(=O)NCCCCCCCCCCCCCNC(=O)C(=O)N*,3.012041271
*/C=C(/*)c1ccc2c(c1)C(CCCCCC)(CCCCCC)c1ccccc1-2,3.183093466
*Oc1ccc(S(=O)(=O)c2ccc(S(=O)(=O)c3ccc(C(=O)c4ccc(*)cc4)cc3)cc2)cc1,2.883035963
*O[Si](*)(CCC)OCCCCC,4.609378425
*CCCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)N*,2.762682784
*CC(CCCCCCCCCCCCCCCC)COC(=O)CC(=O)O*,3.630526195
*OCC(*)Cl,6.872532081
*/C=C/COC(=O)c1ccc(C(=O)O*)cc1,3.371032539
*/C=C(/C#N)c1ccc(O*)c([2H])c1,4.932590302
*CCCCC[N+](C)(C)CCCNC(=O)CCCCC(=O)N*,3.60273318
*CCCCCCC(*)COCCCCCCCCCCCCCCCCCCCC,3.458644909
*C(=O)Oc1ccc(C(CC)(CC)c2ccc(OC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,3.626986648
*Oc1ccccc1C(=O)Oc1ccc(NC(=O)CCCCCCCCCCC(=O)Nc2cccc(OC(*)=O)c2)cc1,2.972154181
*CCCC(=O)NCCCCCCNC(=O)CCCOCCN(*)CC,3.283376381
*CCCCCCCCCCCCC(=O)N/N=C/c1ccc(/N=N/P(=O)(O)O*)cc1,3.995050656
*Oc1ccc(S(=O)(=O)c2ccc(Oc3cccc(-c4ccccc4-c4cccc(*)n4)c3)cc2)cc1,2.978729942
*C(=O)C1CCN(*)CC1,4.622084751
*CCCCCCCCCCCCOCCOCCOC(=O)NCCCCCCNC(=O)O*,3.192140501
*CC(*)(C)C(=O)OCCOCCOc1ccc(C(=O)Oc2ccc(C#N)cc2)cc1,3.412930912
*CC(*)CCCN1CCCC1,4.229587166
*CC(*)(C)C(=O)Oc1cc(Cl)cc(Br)c1Cl,4.377977695
*Oc1ccc(C(=O)c2ccc(*)cc2)cc1C,3.273295426
*COc1ccc(C(=O)OCCCCCCCCOC(=O)c2ccc(C(=O)OC(=O)c3ccc(-c4ccc(O*)cc4)cc3)cc2)c(O)c1,3.223272029
*Cc1ccc(CNC(=O)c2ccc(NCCCCCCCCCCC(=O)N*)cc2)cc1,2.837271815
*CCCCCCCCCCCCCCCCCCCCNC(=O)c1cccc(C(=O)N*)c1,2.880561066
*CCCCCCCCCC(=O)Nc1ccc(NC(=O)CCCCCCCCCCCCC(=O)Nc2ccc(C(=O)O*)cc2)cc1,2.805879851
*CC(*)(CC(=O)Oc1ccccc1)C(=O)O,3.806287379
*CC(*)c1cc(Cl)ccc1S(=O)(=O)O,4.163159267
*Oc1ccc(Cc2ccc(OC(=O)CCCCCCCCCC(=O)Oc3ccc(C(*)=O)cc3)cc2)cc1,2.902086984
*CCCCCCCCCCCCCCOC(=O)/C=C/C(=O)O*,3.261915157
*c1cc(OCCCCCCCC)c(*)cc1OCCCCCCCC,3.106258966
*CC1CC2CC(CCCCCC)(COCCSS*)C2C1=O,5.358277175
*Oc1cccc(C(=O)Nc2ccc(Oc3ccc(OC(=O)c4ccc(*)cc4)cc3)cc2)c1,2.790125833
*N=P(*)(C)NC,6.778590911
*CCCCCOc1cc(/C=N/c2ccc(OCCCCCCCC)cc2)cc(C(=O)OCCCCCCCCCCCCOc2ccc(/C=C/C(=O)/C=C/c3ccc(O*)cc3)cc2)c1,3.8393199
*c1ccc([Si](*)(C)c2ccc(S(=O)(=O)Oc3ccc(C#N)cc3)cc2)cc1,3.870624817
*CCCOC[SH](=O)(OCC)[Si](*)(C)C,5.597952054
*CCCCNC(=O)/C=C/c1ccc(/C=C/[Si](C)(C)CC(C)(C)CC(=O)N*)cc1,3.836141387
*C[Si](*)(CCCC)NCCCC,4.733954249
*O[Si](*)(C)CC[Si](C)(C)O[Si](C)(C)C,5.182809994
*CC(*)(C)C(=O)OCCCCCC[Si](C)(C)CCCOc1ccc(C(=O)Oc2ccc(OC)cc2)cc1,3.613627572
*CC(O)CN(C)S(=O)(=O)C(C)C(=O)OC(=O)c1ccc(C(C)(C)c2ccc(C(C)(C)C(C)(C)C)cc2)cc1*,4.61608806
*Oc1ccc(CC(NC(=O)Cc2ccc(OC(=O)CCC(*)=O)cc2)C(=O)OCc2ccc(C)cc2)cc1,3.401889714
*CC(*)(C)C(=O)OCCCCCCOc1ccc(-c2ccc(Br)cc2)cc1,3.248586175
*OC(=O)OCCOC(=O)SOc1ccc(C2(c3ccc(OC(=O)c4cccc(C(*)=O)c4)cc3)CCCCC2)cc1,3.62572312
*CCNC(=O)COCC(=O)O*,4.105206343
*[Si](C)(CCc1ccc(C=*)cc1)O[Si](C)(C)CC,4.398006313
*OCCOc1ccc(C(C)(CC)c2ccc(OC(=O)CCCCC(*)=O)cc2)cc1,3.616173353
*c1cc(Cl)c(*)c(CC(=O)OCCC)c1,3.9375381
*c1ccc(C=*)cc1S(=O)(=O)O,4.314284546
*CC(*)(C)c1ccco1,5.028428848
*O[Si](Oc1ccc(C(=O)O)cc1)c1ccc(*)cc1,3.882952609
*CCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCCC(=O)O*,2.823301773
*CCN(CCOC(=O)Nc1ccccc1C(=O)O*)c1ccccc1,3.047264625
*CCCCCCCCCCCCOc1ccc(-c2cc(OCCCCCC)c(*)cc2CCCC)cc1,3.110652051
*CCN(*)C(=O)c1c(F)cc(F)cc1Br,3.978660563
*CC(O*)C(=O)OCCO,4.912425423
*CCOCCOc1ccc(C(=O)Nc2ccc(C(=O)OC(=O)c3ccc(O*)cc3)cc2)cc1,2.888729294
*CCCS(=O)(=O)CC(*)=O,4.71504704
*OC(=O)CCC(*)=O,4.878101586
*CC(CCl)(CCCC)CO*,5.138561459
*Cc1c(Br)c(Cl)c(*)c(Cl)c1-c1ccccc1,3.6923699
*c1ccc2c(c1)C(=O)N(c1ccc(C(=O)Nc3cccc(N4C(=O)c5ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(*)(F)F)cc5C4=O)c3)cc1)C2=O,3.91408656
*Oc1ccc(S(=O)(=O)c2ccc(S(=O)(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(*)cc5)cc4)cc3)cc2)cc1,3.000257388
*CC(*)C(=O)Oc1ccc(C(=O)OC(C)C(F)(F)F)cc1,4.024937137
*c1cc(C(=O)OCCC)c(*)s1,4.109281069
*OC(=O)Nc1ccc(SCCCc2ccc(NC(=O)/C=C/C(*)=O)cc2)cc1,3.048594377
*CC#CCOc1ccccc1/C=C/c1ccc(/C=C/c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)c(C)c2)cc1,3.635641883
*[Si](*)(C)CCC=C,5.19318833
*Oc1ccc(COC(=O)CCCCC(C)COC(=O)c2ccc(/C=C(/*)C#N)cc2)cc1,3.623430965
*c1ccc(C(=O)OCCCCCCCCCOC(=O)c2ccc(C(=O)Oc3ccc(C4(*)OC(=O)c5ccccc54)cc3)cc2)cc1,3.738783133
*CCCCCOC(=O)c1ccc(CN(CC)c2ccc(C(=O)O*)cc2)cc1,2.966802445
*Oc1ccc(/C=N/c2ccc(C(*)=O)cc2)cc1,3.260825867
*CCCCCCCCCCNC(=O)CCCCCCCCCCCCC(=O)NCCCCNC(=O)C(=O)N*,2.915131444
*/C=C/CCCCNC(=O)/C=C/C(*)=O,3.976477209
*CC(=O)c1ccc(S(*)(=O)=O)cc1,3.498717176
*CC(*)C(=O)OCCCCS(=O)(=O)O,4.297832639
*CC(C=C)COC(=O)O*,5.575546378
*CC(*)(CC(=O)OCCOC)C(=O)OCC,4.121978884
*CCCCCOC(=O)NCCSCCCSCCSCCNC(=O)O*,3.745749538
*CCCCCC(=O)OC(=O)CCc1ccc(COC(=O)CCc2ccc(*)s2)cc1,3.295218214
*C(=O)Nc1ccc(Oc2ccc(C(C)(C)c3ccc(OC4=CC=C(N5CC(N6C(=O)c7ccc(*)cc7C6=O)CC5=O)CC(C)(C)CC4)cc3)cc2)cc1,4.418965691
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCC(*)=O)cc2)C(=O)OCC#N)cc1,3.590406616
*c1sc(*)c(OC)c1O,4.915513154
*N=P(*)(COC(C)(C)C)OCCOC,4.814478793
*c1cc(CCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc(*)c1N,3.640568661
*/C=C(/*)CCCCOc1ccc(OCCCCCBr)cc1F,3.1868264
*c1ccc(-c2ccc(C(*)c3ccc(C(C)(C)c4ccccc4)cc3)cc2)cc1,3.392854206
*NC(=O)c1cccc(C(=O)NC(=O)c2ccc(C(=O)Nc3ccc(*)cc3)cc2)c1,2.813849062
*CCOC(=O)c1ccc(S(=O)(=O)c2ccc(C(=O)O*)cc2)cc1,2.937489363
*Oc1cc(OC(=O)c2ccc(OCCCC)cc2)c(OC(=O)c2ccc(C(*)=O)cc2Cl)cc1OCC(CC)CCCC,3.712742822
*c1ccc(-c2ccc(N(*)c3ccc(CC)cc3)cc2)cc1,3.03715306
*C(=O)OC(=O)c1ccc(NC(=O)C(C)NC(=O)c2ccc(*)o2)o1,4.10862761
*Cc1c(C)c(C)c(CC)c(*)c1CC,4.103341403
*Oc1ccc(C2(c3ccc(OC(=O)c4cccc(C(*)=O)c4)cc3)CCC(C(C)(C)C)CC2)cc1,3.24995848
*CCC(=O)Nc1ccc(C(=O)OC(=O)c2ccc(C(=O)OC(=O)c3ccc(O*)cc3)cc2)cc1,2.970579709
*Oc1ccc(C(=O)CNc2ccc(CCS(*)(=O)=O)cc2)cc1,3.022830737
*c1ccc(OCCCC[Si](C)(C)O[Si](C)(C)O[Si](C)(C)[Si](C)(C)C#[Si](*)(C)C#N)cc1,4.908561517
*CC(*)(F)C(=O)Oc1ccccc1F,3.908041574
*CC(CC#CC)C(*)(C)C(=O)OCCCCCCCCCCOc1ccc(-c2ccc(/N=N/c3ccc([N+](=O)[O-])cc3)cc2)cc1,4.223689327
*NC(=O)Nc1c(CNC(=O)C(C)N*)cc(CC(C)(C)C)cc1C(C)(C)C,4.066069941
*C#CC(C)(C)C(*)=O,5.460483951
*C(CC(=C=C=*)CCCCOC(=O)NCCCCCCCC)=C(OC)C(=O)OC,3.735684042
*CCCCCCCCCCCCCCCCc1nc2ccc(-c3ccc4[nH]c(*)nc4c3)nc2[nH]1,3.436873655
*C/C=C/C=C(C)CC1C(=O)N(C(C)C)C(=O)C1*,5.194834065
*CC(*)(CC(=O)OCC)C(=O)OC(COCCOC)CC(CC)=NC(C)C,4.649868359
*c1cccc(N2C(=O)c3ccc(Oc4ccc5ccccc5c4Oc4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c1,3.317087735
*c1cc(C)c(*)c2c1OCCO2,4.434474365
*CC(*)C(=O)OCCCCCC[N+](C)(C)CC,4.300590612
*NNC(=O)c1cccc(-c2cccc(C(=O)Nc3cccc(*)n3)c2)c1,2.965229259
*CCCCCCC(=O)NCCCCCC(=O)O*,3.274123544
*OC1CCC(*)CC1,5.125232315
*Oc1ccc(C(=O)c2ccc(C(=O)c3ccc(C(=O)c4ccc(*)c(C(=O)O)c4C)cc3)cc2)c(Cl)c1,3.114318824
*c1cc(C(=O)OCC)cc(C=*)c1-c1ccccc1,3.198411125
*c1ccc(C(=O)c2ccc(NC(=O)c3ccc(-c4ccc(C(=O)Nc5ccc(-c6ccc(N=*)cc6)cc5)cc4)cc3)cc2)cc1,2.728617135
*Nc1ccccc1/N=N/c1ccc(Cc2ccc(N=*)cc2)cc1,3.210656083
*/C=C(/*)CNC(=O)c1ccccc1F,3.284500473
*/C=C/c1ccc(-c2ccc(CC)c(*)c2)c2ccccc12,3.230428852
*c1ccc2c(c1)Sc1cc(-c3ccc(*)nc3-c3ccc(C#N)cc3)ccc1N2CCCCCCCC,3.425678484
*Oc1ccc(/C=C2\CC/C(=C(\c3ccccc3)c3ccc(OC(=O)/C=C/c4ccc(C(*)(C)C)cc4)cc3)C2=O)cc1,3.384875382
*C#C/C(CCl)=C(/*)c1ccc(C#Cc2ccccc2)cc1,3.575529951
*CCCCCC(=O)Nc1ccc(-c2ccc(O*)cc2)cc1,2.787081032
*OC(C)CC(C)OC(=O)CCCCCC(*)=O,4.396494856
*CCN(*)C(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.971839704
*CCOC(=O)SCCSCC(=O)O*,4.593404413
*O[Si](C)(C)CC(*)OCCOC(C)=O,4.841155716
*CC(*)(C)C(=O)NCCOc1ccc(C(=O)Oc2ccc(C#N)cc2)cc1,3.346911799
*Cc1cc(C)c(CSS*)cc1CCC(CCCC)CC(CC)CC,4.25718833
*CCCCCCOS(=O)(=O)c1ccc(-c2ccc(S(*)(=O)=O)cc2)cc1,3.052533346
*/C=C/c1ccc(*)c(OC)c1Br,4.520824365
*CC(*)(C)C(=O)OCCCCCCOc1ccc(/C=N/c2ccc([N+](=O)[O-])cc2)cc1,3.540875583
*Nc1ccc(-c2ccc(C(=C(C#N)C#N)c3ccc(C(*)=O)cc3)cc2)cc1,3.161891376
*OC1C=CC(OC(=O)OC2COC(*)COC2(C)C)CC1,5.651411711
*/C=C(/*)COC(c1ccccc1)c1ccc(Cl)cc1,3.465605911
*Oc1cccc(NC(=O)c2ccc(C(=O)Nc3cccc(S(=O)(=O)c4ccc(*)cc4)c3)cc2)c1,2.870177471
*c1ccc(C(C)(C)c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,3.734137785
*Oc1cc(OC(=O)c2cccc(C(*)=O)c2)cc(N(C)C)c1,3.22359252
*c1cccc(Oc2ccc(-c3ccc(-c4ccc(*)n4C)cc3)cc2)c1,3.037820636
*CCCCC(=O)Nc1ccc(NC(=O)COP(=O)(O*)c2ccccc2)cc1,3.551523152
*C(=O)c1ccc(C(=O)N(C)c2ccc(C(=O)N3CCN(*)CC3)cc2)cc1,2.99321287
*CC(=O)Nc1cccc(O*)c1,3.528866673
*CCCCCCOC(=O)OCCCCCCOc1ccc(OC(=O)c2ccc(C(=O)O*)cc2)cc1,3.017579818
*Oc1cccc(Oc2ccc(/C=N/SC=Cc3ccc(*)cc3)cc2)c1,3.650796653
*CC(*)c1ccc(-c2ccccc2)c(C(=O)OC(=O)c2ccc(C)cc2)c1,3.310506526
*CCCCCOC(=O)C(CCCCCCOc1ccc(-c2ccc(OC)cc2)cc1)NC(=O)/C=C/C(=O)O*,3.571243421
*OC1CCCC(COC(=O)c2ccc(C(*)=O)cc2OC)C1,3.966624251
*OC(=O)c1ccccc1CNC(=O)N(CC)c1ccc(/C=C(/*)C#N)cc1,3.347642456
*Nc1cc(OC)c(*)cc1OCC,3.849609735
*CCCCCCCCCCCCCCOC(=O)c1ccc(/N=N/c2ccc(C(=O)O*)cc2)cc1,3.113691177
*CCCCCCCCCCCOc1ccc(P(=O)(c2ccccc2)c2ccc(O*)cc2)cc1,3.664113061
*c1ccc(SC(=O)CCCCC(=O)Oc2ccc(S(*)(=O)=O)cc2)cc1,3.364393039
*N=P(*)(COCCOCCOCCOC)OCCCCC,4.028149257
*CCCCCCCCCCCCCCCC(=O)OCCOCCOCCOCCOC(=O)c1ccc2cc(C(=O)O*)ccc2c1,3.263710566
*CCCCCCCCNC(=O)c1cc(C(=O)N*)cc(C(C)(C)C)c1,3.127044007
*CC(*)C(=O)OCCCNC(=O)NCC(F)(F)C(F)(F)C(F)(F)F,4.133020894
*/C=C/C(C(=O)OCC)(C(=O)OCCCC)C(*)C(=O)OC,4.540415121
*CCCCCCCCCCCCOc1c(F)cc([Si](*)c2cc(Br)ccc2C)cc1Br,3.638712512
*c1cc(CCCCCCCCCCCCCCCCCCCCCCC)c(*)s1,2.952239762
*CCOCCOC(=O)CCC(C)NC(=O)C(O)CN(*)CC,4.46338161
*SC(Cl)C(*)(C#N)C(=O)OC,5.704084837
*Nc1cc(NC(=O)c2ccc(C(*)=O)cc2)cc(C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1,4.010585934
*CCCCCCCCCCN[PH](*)(CCCCCCCCCCC)CCCCCCCCCCCCCC,3.35581544
*CC(*)OCCCCCCCCl,4.360750513
*C/C=C/C(C)C(*)C(=O)OCCCCCCCC,4.342037841
*N=[PH](*)(Oc1ccc(Cl)cc1)Oc1ccccc1O,3.686878707
*CCCCCCCCCOC(=O)c1ccc(Cc2ccc(C(=O)O*)cc2)cc1,2.839747378
*Nc1cc(*)ccc1CCCCCCC,3.588650014
*CC1CCCCCC(COCC(C)(C)C)CN1*,4.823680556
*N=P(*)(OCCOC(F)(F)F)OCC(F)(F)C(F)(F)C[Si](F)(F)C(F)(F)F,5.204373033
*CC(*)(CC(=O)OC)C(=O)OCCC,4.348804237
*CCCCCCCCNC(=O)SNc1ccc(Cc2ccc(NC(=O)N*)cc2)c(C)c1,3.399515513
*c1ccc(-c2cc(CCCCCCCCCC)c(*)s2)o1,3.555099181
*CCCCCCCCCCCCCCOC(=O)C/C(=C/CCCCCCSC(=O)O*)c1ccc(OC)cc1,3.474787687
*Oc1ccc(SC(=O)c2ccc(OC(=O)c3ccc(C(*)=O)cc3)cc2)cc1,2.990315578
*Oc1ccc(C(=O)c2ccc(Oc3ccc(-c4ccc(OC(OC=C)OC(=O)c5ccc(C(*)=O)cc5)cc4)cc3)cc2)cc1,3.693090128
*CC(*)C(=O)OCCN(CCCCCCCC)C(=O)NC1CCC1,3.677651966
*N=P(*)(NCC)NCCC,5.469332054
*c1ccc(Sc2cc(OCCCC)c(*)cc2SC)cc1,3.709873978
*CC(*)(OC(C)=O)c1ccc(OCCCCCCCC)cc1,3.462212315
*/C=C/c1ccc(*)c(-c2ccc(OCCCCCCCC)cc2)c1,3.038430082
*CC(OC(C)C)C(COC(=O)c1ccc(C)cc1)C(=O)O*,4.189734711
*Cc1ccc(CNCC(=O)NCCCCCCNC(=O)c2ccc(C(=O)S*)cc2)cc1,2.960828116
*CC(*)(CC(=O)OCC(C)C)C(C#N)C#N,4.768926995
*Oc1ccc(Oc2ccc(Oc3ccc(OC(=O)c4cccc(C(*)=O)c4)c(C)c3)cc2C)cc1,2.931739915
*CC(C)(CO)C(*)(Cl)Cl,5.792351284
*CCCCCCCCCOC(=O)CCCCCCCCCCCCCCC(=O)O*,2.917445256
*CCCCCCCCNC(=O)Cc1ccc(C(=O)O*)cc1,2.956575513
*CCC(=O)Nc1ccc(N(*)CCC)cc1,3.367965764
*CCCCCC(=O)NCCCCNC(=O)CCCOC(=O)c1cccc(C(=O)O*)c1,3.015843281
*C(C)C(*)C(=O)N(CC)CC,4.760986376
*CCCCCCC(*)O,4.916654489
*OC(C)C(C)COC(=O)NCCCCCCNC(*)=O,4.227170216
*CCOCCOC(=O)c1cc(C(=O)O*)ccc1-c1ccccc1,3.014526209
*NC(=O)CCCCCCC(*)=O,3.778255135
*c1ccc2c(c1)C(=O)N(c1ccc(Sc3cc(C)c(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3C)cc1C)C2=O,3.825869502
*CCCCCCCCCCCCCCNC(=O)CCCCCCCCC(=O)NCCC(=O)N*,2.87668345
*CC(*)C(=O)OCCCCCCCCCCCCCCCCCCCCCCOC(=O)c1c(F)c(F)c(F)c(F)c1Cl,3.730763801
*Oc1cccc(NC(=O)c2cc(-c3ccc(C(=O)O)c(C(=O)Nc4ccc(*)cc4)c3)ccc2C(=O)O)c1,3.050215173
*CCCCCCCCCCCCCCCOC(=O)c1ccc(-c2cc(C(=O)O*)ccc2CC)cc1,3.013257467
*CCOCCOCCOCCOCCOCCOc1ccc(-c2ccc(O*)cc2)cc1,2.953496305
*Oc1ccc(C(O)CCCCC(*)=O)cc1,3.83050124
*Oc1ccc(-c2ccc(OC(=O)c3cc(C(=O)O)c(C(*)=O)cc3C(C)C)cc2)cc1,3.06293954
*Oc1ccc(/N=C/c2ccc(OC(=O)c3ccc(C(C)(C)c4cc(C)cc(C(*)=O)c4)cc3)cc2)cc1,3.202275004
*CCOCCOCCOCCOCCOCCOC(=O)c1cc(OC[Si](C)(C)C)ccc1C(=O)O*,3.614274016
*CCCCCCCCCCCCNC(=O)c1ccccc1C(=O)N*,2.928079178
*CCCCOC(=O)NCCCCCCNC(=O)OCCCCc1ccc(O*)cc1,3.083416063
*Oc1ccc(C(=O)Nc2ccc(S(=O)(=O)c3ccc(Oc4ccc(-c5cccc(*)n5)cc4)cc3)cc2)cc1,2.905343539
*C(=S)CCCCCC(=O)Nc1ccc(NC=*)cc1,3.152006729
*Cc1ccc(CN(C)c2ccc(*)cc2)cc1,3.32866701
*CCCCCCCCCCCCOC1=CC=C(/C=C2\CC/C(=C\c3ccc(OCCCCCCCCCC(*)=O)cc3)c3ccccc32)c2cc(C(C)(C)C)ccc2C1,4.065446275
*CC[PH](CC)(CCCCO*)COCCOCCOCCOCCOC[GeH]COCCCCC,4.861620993
*Oc1ccccc1C(=O)OCC(*)=O,3.362008541
*Oc1ccc(C(C)(C)c2ccc(OC(=O)c3cc(Br)c(C(*)=O)cc3C(=O)O)cc2)cc1,3.204484122
*CCCC(=O)NCCOCCOCCOCCOCCOCCOC(=O)c1ccc(NC(=O)O*)cc1,3.260900258
*CC(*)c1cc(Cl)cc(C(=O)CCCCCC)c1C,3.799570148
*/C=C/c1ccc(C(=O)OCCCCCCCCOC(=O)COCCO*)cc1,3.142435821
*NC1CCCC1*,5.861838459
*CCCCCOC(=O)CCCCNC(=O)c1ccc(C(=O)O*)cc1,2.946668267
*CC(C)(C)CC(C)COC(=O)CCCCCCCCC(=O)O*,3.882513863
*c1ccc(-c2ccc(-c3ccc4nc(*)cc(-c5ccccc5)c4c3)cc2)cc1,2.893752354
*CC(CCCO)COCCOCCOCCOCCO*,4.096213241
*c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(-c5nc(*)nc(-c6ccccc6)n5)cc4)cc3)cc2)cc1,2.97470142
*CCCCCC[Si](*)(C)CCC,4.854914249
*CCCCOC(=O)c1cc(Cc2ccccc2)cc(C(=O)O*)c1,3.013131843
*CC(*)c1cc(C)ccc1OCCCC,3.684113784
*c1ccc(CC(=O)NCC[Si](C)(C)c2ccc(N(*)C)cc2)cc1,3.612669965
*/C=C/C(C)C(*)C(=O)OCCC(=O)Oc1ccc(F)cc1Cl,4.235625778
*Oc1ccc(Oc2ccc(C(=O)Nc3ccc(-c4ccc(NC(=O)c5ccc(*)cc5)cc4)cc3)cc2)cc1C(=O)O,2.885700148
*CCCCCCCCC(C)CCOC(=O)CCCCCCCCC(=O)O*,3.633859788
*CCN(*)C(=O)c1ccccc1[N+]([O-])F,4.196152053
*Cc1ccc(CSC(=O)c2ccc(C(=O)N*)cc2)cc1,3.135211695
*c1cc(/N=N/c2ccc(/C=N/c3ccc(OC)cc3)cc2)cc(-c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c(C)c2)c1CCCCC,3.904130052
*Sc1cc(-c2ccc(OC)cc2)c(*)s1,3.586511552
*NC(CCC(=O)OCC)C(*)SC,4.833059288
*CCCCCCN(C)C(=O)C(=O)N(*)C,3.962430893
*Nc1cc(OCC)c(*)cc1O,4.126703486
*CC(F)(F)C(F)(F)COC(=O)CCCCCOC(=O)c1ccc(O*)cc1C,3.423141845
*c1ccc(C(=O)Oc2ccc(OC(=O)c3ccc(C(=O)Oc4ccc(-n5c(=O)c6cc7c(=O)n(*)c(=O)c7cc6c5=O)cc4)cc3)c(C(F)(F)F)c2)cc1,3.584351264
*CCCCOC(=O)CCOCC(=O)O*,3.803787986
*CCCCCCCCCC(=O)OCCCCOC(=O)C(CCOC(=O)O*)OCCCCC,3.831649067
*Nc1cc(NC(=O)Nc2ccc(C(*)=O)cc2)c(C)cc1C,2.983559553
*NC1CC(C)C(*)C(OC(C)=O)C1,5.411664001
*CCCCCCCCCCCCOC(=O)C1CCC(C(=O)O*)CC1,3.173524708
*Oc1ccc(-c2ccc(OC(=O)c3ccc(C(=O)CNc4ccc(*)cc4)cc3)cc2)cc1,2.895417356
*CC(*)(C=C(F)Cl)C(=O)OCCCCCCCC,4.227560159
*C1C(=O)N(CCSC)C(=O)C1*,5.033617596
*Cc1c(C)c(C)c(NC(=O)CCCCCCCCC(*)=O)c(C)c1C,3.315797841
*/C=C/C1CC(*)C[Si](C)(C)C1,6.648636856
*CC(*)C(=O)OCCCCCCCCOc1ccc(-c2ccc(OCCCCCCCC)cc2)cc1,3.259280317
*C(=O)c1ccc(/C(=C(\c2ccccc2)c2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)C(F)(F)F)cc1,3.2703271
*CCCCCCCCCCC(=O)NCCCCCCOCCN(*)C(=O)CCCCCCCCCCC,3.193929333
*CC(CC)(CC)COC(=O)NCC1(C)CC(NC(=O)O*)CC1C,5.026628905
*CC(OCCCC)=C(*)Cl,4.548826861
*/N=N/c1ccc(-c2ccc(NC(=O)c3cc(CCCCC(C)C)c(C=*)c(C(=O)OC)c3)s2)cc1C(C)C,3.700916597
*NC(CC(*)=O)C(=O)OCCCCCCCCCC,3.696581664
*CCCC(=O)NCc1ccc(CNC(=O)S*)cc1,3.231458927
*CCOCCOCCOCCOCCOC(=O)COCCCCCCCCC(=O)O*,3.364848699
*Oc1ccc(C2(c3ccc(OC(=O)c4ccc(NC(=O)CCCCC(=O)Nc5ccc(C(=O)Nc6ccc(*)cc6)cc5)cc4)cc3)c3ccccc3-c3ccccc32)cc1,3.426192184
*CCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOC(=O)O*,3.117916652
*OC(C)C(*)C(=O)OC(CC)CCCCCCC,4.469741058
*CC(*)C(=O)Oc1ccc(C(O)C(F)(F)F)cc1,4.219654989
*C(=O)c1ccc(Oc2cccc(C(=O)c3ccc(*)cc3)c2)cc1,2.891568463
*CC(CCCCCCC)O*,4.284115961
*CCCC(*)COCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,4.698612029
*O[Si](*)(C)CCCCCCCCCCCCC(=O)OCCCCCCCCCCCCC,3.461947226
*Cc1ccc2c(c1)Nc1cc(*)ccc1N2CCCCCCCC,3.401920467
